family,session,distance,horizon,episodes,REJECTION_FIRST_n,CONTINUATION_FIRST_n,AMBIGUOUS_n,UNRESOLVED_n,CENSORED_n,REJECTION_FIRST_pct,CONTINUATION_FIRST_pct,AMBIGUOUS_pct,UNRESOLVED_pct,CENSORED_pct,horizon_censored_flag_n,median_mfe_lower_bound,median_mae_lower_bound,median_mfe_envelope_upper,median_mae_envelope_upper,reclaim_n,reclaim_pct_of_rejection_first,quick_reclaim_n,later_reclaim_n,median_time_to_reclaim_seconds
PWL,2026-07-01,0.50,15,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-07-01,0.50,30,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-07-01,1.00,5,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-07-01,1.00,15,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-07-01,1.00,30,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-07-02,0.25,5,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-07-02,0.25,15,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-07-02,0.25,30,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-07-02,0.50,5,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-07-02,0.50,15,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-07-02,0.50,30,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-07-02,1.00,5,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-07-02,1.00,15,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-07-02,1.00,30,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-07-06,0.25,5,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-07-06,0.25,15,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-07-06,0.25,30,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-07-06,0.50,5,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-07-06,0.50,15,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-07-06,0.50,30,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-07-06,1.00,5,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-07-06,1.00,15,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-07-06,1.00,30,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-07-07,0.25,5,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-07-07,0.25,15,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-07-07,0.25,30,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-07-07,0.50,5,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-07-07,0.50,15,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-07-07,0.50,30,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-07-07,1.00,5,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-07-07,1.00,15,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-07-07,1.00,30,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-07-08,0.25,5,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-07-08,0.25,15,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-07-08,0.25,30,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-07-08,0.50,5,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-07-08,0.50,15,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-07-08,0.50,30,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-07-08,1.00,5,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-07-08,1.00,15,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-07-08,1.00,30,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-07-09,0.25,5,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-07-09,0.25,15,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-07-09,0.25,30,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-07-09,0.50,5,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-07-09,0.50,15,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-07-09,0.50,30,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-07-09,1.00,5,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-07-09,1.00,15,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-07-09,1.00,30,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-07-10,0.25,5,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-07-10,0.25,15,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-07-10,0.25,30,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-07-10,0.50,5,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-07-10,0.50,15,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-07-10,0.50,30,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-07-10,1.00,5,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-07-10,1.00,15,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-07-10,1.00,30,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-07-13,0.25,5,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-07-13,0.25,15,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-07-13,0.25,30,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-07-13,0.50,5,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-07-13,0.50,15,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-07-13,0.50,30,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-07-13,1.00,5,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-07-13,1.00,15,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-07-13,1.00,30,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-07-14,0.25,5,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-07-14,0.25,15,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-07-14,0.25,30,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-07-14,0.50,5,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-07-14,0.50,15,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-07-14,0.50,30,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-07-14,1.00,5,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-07-14,1.00,15,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-07-14,1.00,30,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-07-15,0.25,5,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-07-15,0.25,15,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-07-15,0.25,30,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-07-15,0.50,5,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-07-15,0.50,15,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-07-15,0.50,30,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-07-15,1.00,5,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-07-15,1.00,15,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-07-15,1.00,30,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-07-16,0.25,5,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-07-16,0.25,15,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-07-16,0.25,30,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-07-16,0.50,5,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-07-16,0.50,15,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-07-16,0.50,30,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-07-16,1.00,5,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-07-16,1.00,15,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-07-16,1.00,30,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-07-17,0.25,5,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-07-17,0.25,15,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-07-17,0.25,30,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-07-17,0.50,5,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-07-17,0.50,15,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-07-17,0.50,30,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-07-17,1.00,5,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-07-17,1.00,15,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-07-17,1.00,30,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-07-20,0.25,5,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-07-20,0.25,15,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-07-20,0.25,30,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-07-20,0.50,5,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-07-20,0.50,15,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-07-20,0.50,30,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-07-20,1.00,5,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-07-20,1.00,15,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-07-20,1.00,30,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-07-21,0.25,5,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-07-21,0.25,15,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-07-21,0.25,30,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-07-21,0.50,5,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-07-21,0.50,15,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-07-21,0.50,30,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-07-21,1.00,5,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-07-21,1.00,15,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-07-21,1.00,30,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-07-22,0.25,5,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-07-22,0.25,15,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-07-22,0.25,30,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-07-22,0.50,5,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-07-22,0.50,15,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-07-22,0.50,30,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-07-22,1.00,5,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-07-22,1.00,15,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-07-22,1.00,30,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-07-23,0.25,5,2,1,0,1,0,0,50.00,0.00,50.00,0.00,0.00,0,0.965000000000,0.535000000000,0.990000000000,0.600000000000,0,0.00,0,0,
PWL,2026-07-23,0.25,15,2,1,0,1,0,0,50.00,0.00,50.00,0.00,0.00,0,1.115000000000,0.880000000000,1.115000000000,0.945000000000,0,0.00,0,0,
PWL,2026-07-23,0.25,30,2,1,0,1,0,0,50.00,0.00,50.00,0.00,0.00,0,1.845000000000,0.880000000000,1.845000000000,0.945000000000,0,0.00,0,0,
PWL,2026-07-23,0.50,5,2,1,0,1,0,0,50.00,0.00,50.00,0.00,0.00,0,0.965000000000,0.535000000000,0.990000000000,0.600000000000,0,0.00,0,0,
PWL,2026-07-23,0.50,15,2,1,0,1,0,0,50.00,0.00,50.00,0.00,0.00,0,1.115000000000,0.880000000000,1.115000000000,0.945000000000,0,0.00,0,0,
PWL,2026-07-23,0.50,30,2,1,0,1,0,0,50.00,0.00,50.00,0.00,0.00,0,1.845000000000,0.880000000000,1.845000000000,0.945000000000,0,0.00,0,0,
PWL,2026-07-23,1.00,5,2,1,1,0,0,0,50.00,50.00,0.00,0.00,0.00,0,0.965000000000,0.535000000000,0.990000000000,0.600000000000,0,0.00,0,0,
PWL,2026-07-23,1.00,15,2,1,1,0,0,0,50.00,50.00,0.00,0.00,0.00,0,1.115000000000,0.880000000000,1.115000000000,0.945000000000,0,0.00,0,0,
PWL,2026-07-23,1.00,30,2,1,1,0,0,0,50.00,50.00,0.00,0.00,0.00,0,1.845000000000,0.880000000000,1.845000000000,0.945000000000,0,0.00,0,0,
PWL,2026-07-24,0.25,5,3,1,0,1,1,0,33.33,0.00,33.33,33.33,0.00,0,0.590000000000,0.050000000000,0.590000000000,0.060000000000,0,0.00,0,0,
PWL,2026-07-24,0.25,15,3,2,0,1,0,0,66.67,0.00,33.33,0.00,0.00,0,0.960000000000,0.360000000000,0.960000000000,0.360000000000,2,100.00,1,1,510
PWL,2026-07-24,0.25,30,3,2,0,1,0,0,66.67,0.00,33.33,0.00,0.00,0,0.960000000000,2.230000000000,0.960000000000,2.230000000000,2,100.00,1,1,510
PWL,2026-07-24,0.50,5,3,2,0,0,1,0,66.67,0.00,0.00,33.33,0.00,0,0.590000000000,0.050000000000,0.590000000000,0.060000000000,0,0.00,0,0,
PWL,2026-07-24,0.50,15,3,2,0,0,1,0,66.67,0.00,0.00,33.33,0.00,0,0.960000000000,0.360000000000,0.960000000000,0.360000000000,2,100.00,0,2,630
PWL,2026-07-24,0.50,30,3,2,1,0,0,0,66.67,33.33,0.00,0.00,0.00,0,0.960000000000,2.230000000000,0.960000000000,2.230000000000,2,100.00,0,2,630
PWL,2026-07-24,1.00,5,3,0,0,0,3,0,0.00,0.00,0.00,100.00,0.00,0,0.590000000000,0.050000000000,0.590000000000,0.060000000000,0,,0,0,
PWL,2026-07-24,1.00,15,3,1,0,0,2,0,33.33,0.00,0.00,66.67,0.00,0,0.960000000000,0.360000000000,0.960000000000,0.360000000000,1,100.00,1,0,120
PWL,2026-07-24,1.00,30,3,1,1,0,1,0,33.33,33.33,0.00,33.33,0.00,0,0.960000000000,2.230000000000,0.960000000000,2.230000000000,1,100.00,1,0,120
PWL,2026-07-27,0.25,5,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-07-27,0.25,15,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-07-27,0.25,30,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-07-27,0.50,5,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-07-27,0.50,15,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-07-27,0.50,30,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-07-27,1.00,5,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-07-27,1.00,15,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-07-27,1.00,30,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-07-28,0.25,5,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-07-28,0.25,15,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-07-28,0.25,30,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-07-28,0.50,5,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-07-28,0.50,15,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-07-28,0.50,30,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-07-28,1.00,5,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-07-28,1.00,15,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-07-28,1.00,30,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-07-29,0.25,5,5,1,0,4,0,0,20.00,0.00,80.00,0.00,0.00,0,0.797500000000,0.070000000000,0.797500000000,0.169900000000,0,0.00,0,0,
PWL,2026-07-29,0.25,15,5,1,0,4,0,0,20.00,0.00,80.00,0.00,0.00,0,0.940000000000,0.950000000000,0.940000000000,0.950000000000,0,0.00,0,0,
PWL,2026-07-29,0.25,30,5,1,0,4,0,0,20.00,0.00,80.00,0.00,0.00,0,0.940000000000,1.260000000000,0.940000000000,1.260000000000,0,0.00,0,0,
PWL,2026-07-29,0.50,5,5,1,1,3,0,0,20.00,20.00,60.00,0.00,0.00,0,0.797500000000,0.070000000000,0.797500000000,0.169900000000,0,0.00,0,0,
PWL,2026-07-29,0.50,15,5,1,1,3,0,0,20.00,20.00,60.00,0.00,0.00,0,0.940000000000,0.950000000000,0.940000000000,0.950000000000,0,0.00,0,0,
PWL,2026-07-29,0.50,30,5,1,1,3,0,0,20.00,20.00,60.00,0.00,0.00,0,0.940000000000,1.260000000000,0.940000000000,1.260000000000,0,0.00,0,0,
PWL,2026-07-29,1.00,5,5,0,0,0,5,0,0.00,0.00,0.00,100.00,0.00,0,0.797500000000,0.070000000000,0.797500000000,0.169900000000,0,,0,0,
PWL,2026-07-29,1.00,15,5,2,2,0,1,0,40.00,40.00,0.00,20.00,0.00,0,0.940000000000,0.950000000000,0.940000000000,0.950000000000,1,50.00,0,1,420
PWL,2026-07-29,1.00,30,5,2,2,0,1,0,40.00,40.00,0.00,20.00,0.00,0,0.940000000000,1.260000000000,0.940000000000,1.260000000000,1,50.00,0,1,420
PWL,2026-07-30,0.25,5,2,1,0,1,0,0,50.00,0.00,50.00,0.00,0.00,0,0.540000000000,0.430000000000,0.790000000000,0.430000000000,0,0.00,0,0,
PWL,2026-07-30,0.25,15,2,1,0,1,0,0,50.00,0.00,50.00,0.00,0.00,0,1.267500000000,0.600000000000,1.267500000000,0.600000000000,1,100.00,0,1,600
PWL,2026-07-30,0.25,30,2,1,0,1,0,0,50.00,0.00,50.00,0.00,0.00,0,2.350000000000,0.600000000000,2.350000000000,0.600000000000,1,100.00,0,1,600
PWL,2026-07-30,0.50,5,2,0,1,1,0,0,0.00,50.00,50.00,0.00,0.00,0,0.540000000000,0.430000000000,0.790000000000,0.430000000000,0,,0,0,
PWL,2026-07-30,0.50,15,2,0,1,1,0,0,0.00,50.00,50.00,0.00,0.00,0,1.267500000000,0.600000000000,1.267500000000,0.600000000000,0,,0,0,
PWL,2026-07-30,0.50,30,2,0,1,1,0,0,0.00,50.00,50.00,0.00,0.00,0,2.350000000000,0.600000000000,2.350000000000,0.600000000000,0,,0,0,
PWL,2026-07-30,1.00,5,2,0,0,1,1,0,0.00,0.00,50.00,50.00,0.00,0,0.540000000000,0.430000000000,0.790000000000,0.430000000000,0,,0,0,
PWL,2026-07-30,1.00,15,2,0,0,1,1,0,0.00,0.00,50.00,50.00,0.00,0,1.267500000000,0.600000000000,1.267500000000,0.600000000000,0,,0,0,
PWL,2026-07-30,1.00,30,2,1,0,1,0,0,50.00,0.00,50.00,0.00,0.00,0,2.350000000000,0.600000000000,2.350000000000,0.600000000000,0,0.00,0,0,
PWL,2026-07-31,0.25,5,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-07-31,0.25,15,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-07-31,0.25,30,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-07-31,0.50,5,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-07-31,0.50,15,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-07-31,0.50,30,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-07-31,1.00,5,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-07-31,1.00,15,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-07-31,1.00,30,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-08-03,0.25,5,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-08-03,0.25,15,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-08-03,0.25,30,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-08-03,0.50,5,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-08-03,0.50,15,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-08-03,0.50,30,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-08-03,1.00,5,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-08-03,1.00,15,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-08-03,1.00,30,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-08-04,0.25,5,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-08-04,0.25,15,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-08-04,0.25,30,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-08-04,0.50,5,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-08-04,0.50,15,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-08-04,0.50,30,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-08-04,1.00,5,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-08-04,1.00,15,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-08-04,1.00,30,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-08-05,0.25,5,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-08-05,0.25,15,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-08-05,0.25,30,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-08-05,0.50,5,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-08-05,0.50,15,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-08-05,0.50,30,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-08-05,1.00,5,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-08-05,1.00,15,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-08-05,1.00,30,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-08-06,0.25,5,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-08-06,0.25,15,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-08-06,0.25,30,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-08-06,0.50,5,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-08-06,0.50,15,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-08-06,0.50,30,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-08-06,1.00,5,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-08-06,1.00,15,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-08-06,1.00,30,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-08-07,0.25,5,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-08-07,0.25,15,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-08-07,0.25,30,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-08-07,0.50,5,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-08-07,0.50,15,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-08-07,0.50,30,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-08-07,1.00,5,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-08-07,1.00,15,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-08-07,1.00,30,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-08-10,0.25,5,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-08-10,0.25,15,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-08-10,0.25,30,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-08-10,0.50,5,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-08-10,0.50,15,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-08-10,0.50,30,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-08-10,1.00,5,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-08-10,1.00,15,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-08-10,1.00,30,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-08-11,0.25,5,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-08-11,0.25,15,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-08-11,0.25,30,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-08-11,0.50,5,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-08-11,0.50,15,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-08-11,0.50,30,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
PWL,2026-08-11,1.00,5,0,0,0,0,0,0,,,,,,0,,,,,0,,0,0,
