event_id,session_date,direction,first_price,strong_price,entry_disadvantage,first_entry_timestamp,strong_entry_timestamp,delay_minutes,entry_comparison,first_mfe,strong_mfe,first_mae,strong_mae,first_eod_move,strong_eod_move,mfe_lost,mae_improvement,same_pair_excursions_available,first_minutes_to_reclaim,strong_minutes_to_reclaim,first_entry_status,strong_entry_status,first_signal_known_at,strong_signal_known_at,first_outcome.0.25/0.25,first_outcome.0.25/0.25.favorable_hit,first_outcome.0.25/0.25.adverse_hit,first_outcome.0.50/0.25,first_outcome.0.50/0.25.favorable_hit,first_outcome.0.50/0.25.adverse_hit,first_outcome.0.75/0.25,first_outcome.0.75/0.25.favorable_hit,first_outcome.0.75/0.25.adverse_hit,first_outcome.1.00/0.25,first_outcome.1.00/0.25.favorable_hit,first_outcome.1.00/0.25.adverse_hit,first_outcome.0.50/0.30,first_outcome.0.50/0.30.favorable_hit,first_outcome.0.50/0.30.adverse_hit,first_outcome.0.75/0.30,first_outcome.0.75/0.30.favorable_hit,first_outcome.0.75/0.30.adverse_hit,first_outcome.1.00/0.30,first_outcome.1.00/0.30.favorable_hit,first_outcome.1.00/0.30.adverse_hit,first_outcome.1.50/0.30,first_outcome.1.50/0.30.favorable_hit,first_outcome.1.50/0.30.adverse_hit,first_outcome.2.00/0.30,first_outcome.2.00/0.30.favorable_hit,first_outcome.2.00/0.30.adverse_hit,strong_outcome.0.25/0.25,strong_outcome.0.25/0.25.favorable_hit,strong_outcome.0.25/0.25.adverse_hit,strong_outcome.0.50/0.25,strong_outcome.0.50/0.25.favorable_hit,strong_outcome.0.50/0.25.adverse_hit,strong_outcome.0.75/0.25,strong_outcome.0.75/0.25.favorable_hit,strong_outcome.0.75/0.25.adverse_hit,strong_outcome.1.00/0.25,strong_outcome.1.00/0.25.favorable_hit,strong_outcome.1.00/0.25.adverse_hit,strong_outcome.0.50/0.30,strong_outcome.0.50/0.30.favorable_hit,strong_outcome.0.50/0.30.adverse_hit,strong_outcome.0.75/0.30,strong_outcome.0.75/0.30.favorable_hit,strong_outcome.0.75/0.30.adverse_hit,strong_outcome.1.00/0.30,strong_outcome.1.00/0.30.favorable_hit,strong_outcome.1.00/0.30.adverse_hit,strong_outcome.1.50/0.30,strong_outcome.1.50/0.30.favorable_hit,strong_outcome.1.50/0.30.adverse_hit,strong_outcome.2.00/0.30,strong_outcome.2.00/0.30.favorable_hit,strong_outcome.2.00/0.30.adverse_hit
SPY:2026-07-30:LONG:2026-07-30T15:41:00+00:00:v1,2026-07-30,LONG,736.650000000000,737.080000000000,0.430000000000,2026-07-30T15:45:00Z,2026-07-30T15:50:00Z,5,WORSE,5.800000000000,5.370000000000,0.270000000000,0.700000000000,5.060000000000,4.630000000000,0.430000000000,-0.430000000000,True,,,AVAILABLE,AVAILABLE,2026-07-30T15:45:00Z,2026-07-30T15:50:00Z,FAVORABLE_FIRST,2026-07-30T15:45:00Z,2026-07-30T15:52:00Z,FAVORABLE_FIRST,2026-07-30T15:46:00Z,2026-07-30T15:52:00Z,ADVERSE_FIRST,2026-07-30T15:55:00Z,2026-07-30T15:52:00Z,ADVERSE_FIRST,2026-07-30T15:56:00Z,2026-07-30T15:52:00Z,FAVORABLE_FIRST,2026-07-30T15:46:00Z,,FAVORABLE_FIRST,2026-07-30T15:55:00Z,,FAVORABLE_FIRST,2026-07-30T15:56:00Z,,FAVORABLE_FIRST,2026-07-30T16:04:00Z,,FAVORABLE_FIRST,2026-07-30T16:11:00Z,,ADVERSE_FIRST,2026-07-30T15:55:00Z,2026-07-30T15:50:00Z,ADVERSE_FIRST,2026-07-30T15:56:00Z,2026-07-30T15:50:00Z,ADVERSE_FIRST,2026-07-30T16:03:00Z,2026-07-30T15:50:00Z,ADVERSE_FIRST,2026-07-30T16:04:00Z,2026-07-30T15:50:00Z,ADVERSE_FIRST,2026-07-30T15:56:00Z,2026-07-30T15:50:00Z,ADVERSE_FIRST,2026-07-30T16:03:00Z,2026-07-30T15:50:00Z,ADVERSE_FIRST,2026-07-30T16:04:00Z,2026-07-30T15:50:00Z,ADVERSE_FIRST,2026-07-30T16:11:00Z,2026-07-30T15:50:00Z,ADVERSE_FIRST,2026-07-30T16:17:00Z,2026-07-30T15:50:00Z
SPY:2026-07-31:SHORT:2026-07-31T13:39:00+00:00:v1,2026-07-31,SHORT,744.130000000000,743.120000000000,1.010000000000,2026-07-31T13:40:00Z,2026-07-31T13:45:00Z,5,WORSE,6.450000000000,5.440000000000,4.765000000000,5.775000000000,-2.680000000000,-3.690000000000,1.010000000000,-1.010000000000,True,175,170,AVAILABLE,AVAILABLE,2026-07-31T13:40:00Z,2026-07-31T13:45:00Z,FAVORABLE_FIRST,2026-07-31T13:40:00Z,2026-07-31T16:24:00Z,FAVORABLE_FIRST,2026-07-31T13:40:00Z,2026-07-31T16:24:00Z,FAVORABLE_FIRST,2026-07-31T13:42:00Z,2026-07-31T16:24:00Z,FAVORABLE_FIRST,2026-07-31T13:42:00Z,2026-07-31T16:24:00Z,FAVORABLE_FIRST,2026-07-31T13:40:00Z,2026-07-31T16:24:00Z,FAVORABLE_FIRST,2026-07-31T13:42:00Z,2026-07-31T16:24:00Z,FAVORABLE_FIRST,2026-07-31T13:42:00Z,2026-07-31T16:24:00Z,FAVORABLE_FIRST,2026-07-31T13:45:00Z,2026-07-31T16:24:00Z,FAVORABLE_FIRST,2026-07-31T13:49:00Z,2026-07-31T16:24:00Z,AMBIGUOUS_SAME_BAR,2026-07-31T13:45:00Z,2026-07-31T13:45:00Z,ADVERSE_FIRST,2026-07-31T13:46:00Z,2026-07-31T13:45:00Z,ADVERSE_FIRST,2026-07-31T13:48:00Z,2026-07-31T13:45:00Z,ADVERSE_FIRST,2026-07-31T13:49:00Z,2026-07-31T13:45:00Z,ADVERSE_FIRST,2026-07-31T13:46:00Z,2026-07-31T13:45:00Z,ADVERSE_FIRST,2026-07-31T13:48:00Z,2026-07-31T13:45:00Z,ADVERSE_FIRST,2026-07-31T13:49:00Z,2026-07-31T13:45:00Z,ADVERSE_FIRST,2026-07-31T13:53:00Z,2026-07-31T13:45:00Z,ADVERSE_FIRST,2026-07-31T14:01:00Z,2026-07-31T13:45:00Z
SPY:2026-07-31:SHORT:2026-07-31T16:36:00+00:00:v1,2026-07-31,SHORT,744.530000000000,744.160000000000,0.370000000000,2026-07-31T16:40:00Z,2026-07-31T16:45:00Z,5,WORSE,0.540000000000,0.170000000000,4.365000000000,4.735000000000,-2.280000000000,-2.650000000000,0.370000000000,-0.370000000000,True,15,10,AVAILABLE,AVAILABLE,2026-07-31T16:40:00Z,2026-07-31T16:45:00Z,FAVORABLE_FIRST,2026-07-31T16:41:00Z,2026-07-31T16:50:00Z,FAVORABLE_FIRST,2026-07-31T16:45:00Z,2026-07-31T16:50:00Z,ADVERSE_FIRST,,2026-07-31T16:50:00Z,ADVERSE_FIRST,,2026-07-31T16:50:00Z,FAVORABLE_FIRST,2026-07-31T16:45:00Z,2026-07-31T16:51:00Z,ADVERSE_FIRST,,2026-07-31T16:51:00Z,ADVERSE_FIRST,,2026-07-31T16:51:00Z,ADVERSE_FIRST,,2026-07-31T16:51:00Z,ADVERSE_FIRST,,2026-07-31T16:51:00Z,ADVERSE_FIRST,,2026-07-31T16:46:00Z,ADVERSE_FIRST,,2026-07-31T16:46:00Z,ADVERSE_FIRST,,2026-07-31T16:46:00Z,ADVERSE_FIRST,,2026-07-31T16:46:00Z,ADVERSE_FIRST,,2026-07-31T16:46:00Z,ADVERSE_FIRST,,2026-07-31T16:46:00Z,ADVERSE_FIRST,,2026-07-31T16:46:00Z,ADVERSE_FIRST,,2026-07-31T16:46:00Z,ADVERSE_FIRST,,2026-07-31T16:46:00Z
SPY:2026-07-31:LONG:2026-07-31T19:10:00+00:00:v1,2026-07-31,LONG,746.325000000000,747.520000000000,1.195000000000,2026-07-31T19:15:00Z,2026-07-31T19:20:00Z,5,WORSE,2.570000000000,1.375000000000,0.065000000000,1.180000000000,0.485000000000,-0.710000000000,1.195000000000,-1.115000000000,True,,,AVAILABLE,AVAILABLE,2026-07-31T19:15:00Z,2026-07-31T19:20:00Z,FAVORABLE_FIRST,2026-07-31T19:16:00Z,,FAVORABLE_FIRST,2026-07-31T19:17:00Z,,FAVORABLE_FIRST,2026-07-31T19:18:00Z,,FAVORABLE_FIRST,2026-07-31T19:19:00Z,,FAVORABLE_FIRST,2026-07-31T19:17:00Z,,FAVORABLE_FIRST,2026-07-31T19:18:00Z,,FAVORABLE_FIRST,2026-07-31T19:19:00Z,,FAVORABLE_FIRST,2026-07-31T19:22:00Z,,FAVORABLE_FIRST,2026-07-31T19:45:00Z,,FAVORABLE_FIRST,2026-07-31T19:22:00Z,2026-07-31T19:30:00Z,ADVERSE_FIRST,2026-07-31T19:44:00Z,2026-07-31T19:30:00Z,ADVERSE_FIRST,2026-07-31T19:45:00Z,2026-07-31T19:30:00Z,ADVERSE_FIRST,2026-07-31T19:50:00Z,2026-07-31T19:30:00Z,ADVERSE_FIRST,2026-07-31T19:44:00Z,2026-07-31T19:30:00Z,ADVERSE_FIRST,2026-07-31T19:45:00Z,2026-07-31T19:30:00Z,ADVERSE_FIRST,2026-07-31T19:50:00Z,2026-07-31T19:30:00Z,ADVERSE_FIRST,,2026-07-31T19:30:00Z,ADVERSE_FIRST,,2026-07-31T19:30:00Z
SPY:2026-08-03:LONG:2026-08-03T13:35:00+00:00:v1,2026-08-03,LONG,751.700000000000,751.590000000000,-0.110000000000,2026-08-03T13:40:00Z,2026-08-03T13:45:00Z,5,BETTER,6.880000000000,6.990000000000,0.730000000000,0.220000000000,5.970000000000,6.080000000000,-0.110000000000,0.510000000000,True,,,AVAILABLE,AVAILABLE,2026-08-03T13:40:00Z,2026-08-03T13:45:00Z,ADVERSE_FIRST,2026-08-03T13:47:00Z,2026-08-03T13:40:00Z,ADVERSE_FIRST,2026-08-03T13:48:00Z,2026-08-03T13:40:00Z,ADVERSE_FIRST,2026-08-03T13:51:00Z,2026-08-03T13:40:00Z,ADVERSE_FIRST,2026-08-03T13:53:00Z,2026-08-03T13:40:00Z,ADVERSE_FIRST,2026-08-03T13:48:00Z,2026-08-03T13:40:00Z,ADVERSE_FIRST,2026-08-03T13:51:00Z,2026-08-03T13:40:00Z,ADVERSE_FIRST,2026-08-03T13:53:00Z,2026-08-03T13:40:00Z,ADVERSE_FIRST,2026-08-03T13:57:00Z,2026-08-03T13:40:00Z,ADVERSE_FIRST,2026-08-03T14:02:00Z,2026-08-03T13:40:00Z,FAVORABLE_FIRST,2026-08-03T13:45:00Z,,FAVORABLE_FIRST,2026-08-03T13:48:00Z,,FAVORABLE_FIRST,2026-08-03T13:51:00Z,,FAVORABLE_FIRST,2026-08-03T13:53:00Z,,FAVORABLE_FIRST,2026-08-03T13:48:00Z,,FAVORABLE_FIRST,2026-08-03T13:51:00Z,,FAVORABLE_FIRST,2026-08-03T13:53:00Z,,FAVORABLE_FIRST,2026-08-03T13:55:00Z,,FAVORABLE_FIRST,2026-08-03T13:59:00Z,
SPY:2026-08-04:LONG:2026-08-04T13:45:00+00:00:v1,2026-08-04,LONG,762.540000000000,763.440000000000,0.900000000000,2026-08-04T13:50:00Z,2026-08-04T13:55:00Z,5,WORSE,10.870000000000,9.970000000000,0.140000000000,0.774900000000,8.710000000000,7.810000000000,0.900000000000,-0.634900000000,True,,,AVAILABLE,AVAILABLE,2026-08-04T13:50:00Z,2026-08-04T13:55:00Z,FAVORABLE_FIRST,2026-08-04T13:50:00Z,,FAVORABLE_FIRST,2026-08-04T13:50:00Z,,FAVORABLE_FIRST,2026-08-04T13:54:00Z,,FAVORABLE_FIRST,2026-08-04T14:01:00Z,,FAVORABLE_FIRST,2026-08-04T13:50:00Z,,FAVORABLE_FIRST,2026-08-04T13:54:00Z,,FAVORABLE_FIRST,2026-08-04T14:01:00Z,,FAVORABLE_FIRST,2026-08-04T14:02:00Z,,FAVORABLE_FIRST,2026-08-04T14:08:00Z,,ADVERSE_FIRST,2026-08-04T14:01:00Z,2026-08-04T13:55:00Z,ADVERSE_FIRST,2026-08-04T14:02:00Z,2026-08-04T13:55:00Z,ADVERSE_FIRST,2026-08-04T14:05:00Z,2026-08-04T13:55:00Z,ADVERSE_FIRST,2026-08-04T14:06:00Z,2026-08-04T13:55:00Z,ADVERSE_FIRST,2026-08-04T14:02:00Z,2026-08-04T13:55:00Z,ADVERSE_FIRST,2026-08-04T14:05:00Z,2026-08-04T13:55:00Z,ADVERSE_FIRST,2026-08-04T14:06:00Z,2026-08-04T13:55:00Z,ADVERSE_FIRST,2026-08-04T14:15:00Z,2026-08-04T13:55:00Z,ADVERSE_FIRST,2026-08-04T14:38:00Z,2026-08-04T13:55:00Z
SPY:2026-08-05:SHORT:2026-08-05T14:28:00+00:00:v1,2026-08-05,SHORT,774.780000000000,774.570000000000,0.210000000000,2026-08-05T14:30:00Z,2026-08-05T14:35:00Z,5,WORSE,5.270000000000,5.060000000000,0.240100000000,0.270000000000,5.020000000000,4.810000000000,0.210000000000,-0.029900000000,True,,,AVAILABLE,AVAILABLE,2026-08-05T14:30:00Z,2026-08-05T14:35:00Z,FAVORABLE_FIRST,2026-08-05T14:30:00Z,,FAVORABLE_FIRST,2026-08-05T14:31:00Z,,FAVORABLE_FIRST,2026-08-05T14:37:00Z,,FAVORABLE_FIRST,2026-08-05T14:40:00Z,,FAVORABLE_FIRST,2026-08-05T14:31:00Z,,FAVORABLE_FIRST,2026-08-05T14:37:00Z,,FAVORABLE_FIRST,2026-08-05T14:40:00Z,,FAVORABLE_FIRST,2026-08-05T14:53:00Z,,FAVORABLE_FIRST,2026-08-05T14:53:00Z,,ADVERSE_FIRST,2026-08-05T14:36:00Z,2026-08-05T14:35:00Z,ADVERSE_FIRST,2026-08-05T14:37:00Z,2026-08-05T14:35:00Z,ADVERSE_FIRST,2026-08-05T14:40:00Z,2026-08-05T14:35:00Z,ADVERSE_FIRST,2026-08-05T14:52:00Z,2026-08-05T14:35:00Z,FAVORABLE_FIRST,2026-08-05T14:37:00Z,,FAVORABLE_FIRST,2026-08-05T14:40:00Z,,FAVORABLE_FIRST,2026-08-05T14:52:00Z,,FAVORABLE_FIRST,2026-08-05T14:53:00Z,,FAVORABLE_FIRST,2026-08-05T14:53:00Z,
SPY:2026-08-06:LONG:2026-08-06T13:45:00+00:00:v1,2026-08-06,LONG,771.310000000000,770.925000000000,-0.385000000000,2026-08-06T13:50:00Z,2026-08-06T13:55:00Z,5,BETTER,0.510000000000,0.895000000000,3.850000000000,3.465000000000,-2.780000000000,-2.395000000000,-0.385000000000,0.385000000000,True,40,35,AVAILABLE,AVAILABLE,2026-08-06T13:50:00Z,2026-08-06T13:55:00Z,ADVERSE_FIRST,2026-08-06T14:10:00Z,2026-08-06T13:51:00Z,ADVERSE_FIRST,2026-08-06T14:19:00Z,2026-08-06T13:51:00Z,ADVERSE_FIRST,,2026-08-06T13:51:00Z,ADVERSE_FIRST,,2026-08-06T13:51:00Z,ADVERSE_FIRST,2026-08-06T14:19:00Z,2026-08-06T13:54:00Z,ADVERSE_FIRST,,2026-08-06T13:54:00Z,ADVERSE_FIRST,,2026-08-06T13:54:00Z,ADVERSE_FIRST,,2026-08-06T13:54:00Z,ADVERSE_FIRST,,2026-08-06T13:54:00Z,AMBIGUOUS_SAME_BAR,2026-08-06T13:56:00Z,2026-08-06T13:56:00Z,ADVERSE_FIRST,2026-08-06T14:07:00Z,2026-08-06T13:56:00Z,ADVERSE_FIRST,2026-08-06T14:11:00Z,2026-08-06T13:56:00Z,ADVERSE_FIRST,,2026-08-06T13:56:00Z,ADVERSE_FIRST,2026-08-06T14:07:00Z,2026-08-06T13:59:00Z,ADVERSE_FIRST,2026-08-06T14:11:00Z,2026-08-06T13:59:00Z,ADVERSE_FIRST,,2026-08-06T13:59:00Z,ADVERSE_FIRST,,2026-08-06T13:59:00Z,ADVERSE_FIRST,,2026-08-06T13:59:00Z
SPY:2026-08-06:SHORT:2026-08-06T15:19:00+00:00:v1,2026-08-06,SHORT,768.975000000000,768.930000000000,0.045000000000,2026-08-06T15:20:00Z,2026-08-06T15:25:00Z,5,WORSE,1.515000000000,1.470000000000,0.815000000000,0.860000000000,0.445000000000,0.400000000000,0.045000000000,-0.045000000000,True,10,5,AVAILABLE,AVAILABLE,2026-08-06T15:20:00Z,2026-08-06T15:25:00Z,ADVERSE_FIRST,2026-08-06T15:23:00Z,2026-08-06T15:20:00Z,ADVERSE_FIRST,2026-08-06T15:35:00Z,2026-08-06T15:20:00Z,ADVERSE_FIRST,2026-08-06T15:54:00Z,2026-08-06T15:20:00Z,ADVERSE_FIRST,2026-08-06T15:55:00Z,2026-08-06T15:20:00Z,ADVERSE_FIRST,2026-08-06T15:35:00Z,2026-08-06T15:27:00Z,ADVERSE_FIRST,2026-08-06T15:54:00Z,2026-08-06T15:27:00Z,ADVERSE_FIRST,2026-08-06T15:55:00Z,2026-08-06T15:27:00Z,ADVERSE_FIRST,2026-08-06T16:16:00Z,2026-08-06T15:27:00Z,ADVERSE_FIRST,,2026-08-06T15:27:00Z,FAVORABLE_FIRST,2026-08-06T15:25:00Z,2026-08-06T15:26:00Z,ADVERSE_FIRST,2026-08-06T15:35:00Z,2026-08-06T15:26:00Z,ADVERSE_FIRST,2026-08-06T15:54:00Z,2026-08-06T15:26:00Z,ADVERSE_FIRST,2026-08-06T16:01:00Z,2026-08-06T15:26:00Z,ADVERSE_FIRST,2026-08-06T15:35:00Z,2026-08-06T15:26:00Z,ADVERSE_FIRST,2026-08-06T15:54:00Z,2026-08-06T15:26:00Z,ADVERSE_FIRST,2026-08-06T16:01:00Z,2026-08-06T15:26:00Z,ADVERSE_FIRST,,2026-08-06T15:26:00Z,ADVERSE_FIRST,,2026-08-06T15:26:00Z
SPY:2026-08-06:SHORT:2026-08-06T15:31:00+00:00:v1,2026-08-06,SHORT,768.530000000000,768.690000000000,-0.160000000000,2026-08-06T15:35:00Z,2026-08-06T15:40:00Z,5,BETTER,1.070000000000,1.230000000000,1.260000000000,1.100000000000,-0E-12,0.160000000000,-0.160000000000,0.160000000000,True,15,10,AVAILABLE,AVAILABLE,2026-08-06T15:35:00Z,2026-08-06T15:40:00Z,ADVERSE_FIRST,2026-08-06T15:54:00Z,2026-08-06T15:36:00Z,ADVERSE_FIRST,2026-08-06T15:55:00Z,2026-08-06T15:36:00Z,ADVERSE_FIRST,2026-08-06T16:01:00Z,2026-08-06T15:36:00Z,ADVERSE_FIRST,2026-08-06T16:16:00Z,2026-08-06T15:36:00Z,ADVERSE_FIRST,2026-08-06T15:55:00Z,2026-08-06T15:39:00Z,ADVERSE_FIRST,2026-08-06T16:01:00Z,2026-08-06T15:39:00Z,ADVERSE_FIRST,2026-08-06T16:16:00Z,2026-08-06T15:39:00Z,ADVERSE_FIRST,,2026-08-06T15:39:00Z,ADVERSE_FIRST,,2026-08-06T15:39:00Z,ADVERSE_FIRST,2026-08-06T15:43:00Z,2026-08-06T15:41:00Z,ADVERSE_FIRST,2026-08-06T15:54:00Z,2026-08-06T15:41:00Z,ADVERSE_FIRST,2026-08-06T16:00:00Z,2026-08-06T15:41:00Z,ADVERSE_FIRST,2026-08-06T16:16:00Z,2026-08-06T15:41:00Z,ADVERSE_FIRST,2026-08-06T15:54:00Z,2026-08-06T15:46:00Z,ADVERSE_FIRST,2026-08-06T16:00:00Z,2026-08-06T15:46:00Z,ADVERSE_FIRST,2026-08-06T16:16:00Z,2026-08-06T15:46:00Z,ADVERSE_FIRST,,2026-08-06T15:46:00Z,ADVERSE_FIRST,,2026-08-06T15:46:00Z
SPY:2026-08-06:SHORT:2026-08-06T15:51:00+00:00:v1,2026-08-06,SHORT,768.110000000000,768.160000000000,-0.050000000000,2026-08-06T15:55:00Z,2026-08-06T16:00:00Z,5,BETTER,0.650000000000,0.700000000000,1.680000000000,1.630000000000,-0.420000000000,-0.370000000000,-0.050000000000,0.050000000000,True,140,135,AVAILABLE,AVAILABLE,2026-08-06T15:55:00Z,2026-08-06T16:00:00Z,ADVERSE_FIRST,2026-08-06T16:01:00Z,2026-08-06T15:56:00Z,ADVERSE_FIRST,2026-08-06T16:16:00Z,2026-08-06T15:56:00Z,ADVERSE_FIRST,,2026-08-06T15:56:00Z,ADVERSE_FIRST,,2026-08-06T15:56:00Z,ADVERSE_FIRST,2026-08-06T16:16:00Z,2026-08-06T15:56:00Z,ADVERSE_FIRST,,2026-08-06T15:56:00Z,ADVERSE_FIRST,,2026-08-06T15:56:00Z,ADVERSE_FIRST,,2026-08-06T15:56:00Z,ADVERSE_FIRST,,2026-08-06T15:56:00Z,FAVORABLE_FIRST,2026-08-06T16:01:00Z,2026-08-06T16:08:00Z,ADVERSE_FIRST,2026-08-06T16:16:00Z,2026-08-06T16:08:00Z,ADVERSE_FIRST,,2026-08-06T16:08:00Z,ADVERSE_FIRST,,2026-08-06T16:08:00Z,ADVERSE_FIRST,2026-08-06T16:16:00Z,2026-08-06T16:08:00Z,ADVERSE_FIRST,,2026-08-06T16:08:00Z,ADVERSE_FIRST,,2026-08-06T16:08:00Z,ADVERSE_FIRST,,2026-08-06T16:08:00Z,ADVERSE_FIRST,,2026-08-06T16:08:00Z
SPY:2026-08-06:SHORT:2026-08-06T18:37:00+00:00:v1,2026-08-06,SHORT,768.845000000000,768.785000000000,0.060000000000,2026-08-06T18:40:00Z,2026-08-06T18:45:00Z,5,WORSE,1.145000000000,1.085000000000,0.945000000000,1.005000000000,0.315000000000,0.255000000000,0.060000000000,-0.060000000000,True,25,20,AVAILABLE,AVAILABLE,2026-08-06T18:40:00Z,2026-08-06T18:45:00Z,FAVORABLE_FIRST,2026-08-06T18:42:00Z,2026-08-06T18:48:00Z,ADVERSE_FIRST,2026-08-06T19:41:00Z,2026-08-06T18:48:00Z,ADVERSE_FIRST,2026-08-06T19:46:00Z,2026-08-06T18:48:00Z,ADVERSE_FIRST,2026-08-06T19:50:00Z,2026-08-06T18:48:00Z,ADVERSE_FIRST,2026-08-06T19:41:00Z,2026-08-06T18:48:00Z,ADVERSE_FIRST,2026-08-06T19:46:00Z,2026-08-06T18:48:00Z,ADVERSE_FIRST,2026-08-06T19:50:00Z,2026-08-06T18:48:00Z,ADVERSE_FIRST,,2026-08-06T18:48:00Z,ADVERSE_FIRST,,2026-08-06T18:48:00Z,ADVERSE_FIRST,2026-08-06T19:30:00Z,2026-08-06T18:46:00Z,ADVERSE_FIRST,2026-08-06T19:41:00Z,2026-08-06T18:46:00Z,ADVERSE_FIRST,2026-08-06T19:47:00Z,2026-08-06T18:46:00Z,ADVERSE_FIRST,2026-08-06T19:50:00Z,2026-08-06T18:46:00Z,ADVERSE_FIRST,2026-08-06T19:41:00Z,2026-08-06T18:48:00Z,ADVERSE_FIRST,2026-08-06T19:47:00Z,2026-08-06T18:48:00Z,ADVERSE_FIRST,2026-08-06T19:50:00Z,2026-08-06T18:48:00Z,ADVERSE_FIRST,,2026-08-06T18:48:00Z,ADVERSE_FIRST,,2026-08-06T18:48:00Z
SPY:2026-08-06:SHORT:2026-08-06T19:24:00+00:00:v1,2026-08-06,SHORT,768.830000000000,768.655000000000,0.175000000000,2026-08-06T19:25:00Z,2026-08-06T19:30:00Z,5,WORSE,1.130000000000,0.955000000000,0.170000000000,0.345000000000,0.300000000000,0.125000000000,0.175000000000,-0.175000000000,True,,,AVAILABLE,AVAILABLE,2026-08-06T19:25:00Z,2026-08-06T19:30:00Z,FAVORABLE_FIRST,2026-08-06T19:25:00Z,,FAVORABLE_FIRST,2026-08-06T19:41:00Z,,FAVORABLE_FIRST,2026-08-06T19:46:00Z,,FAVORABLE_FIRST,2026-08-06T19:50:00Z,,FAVORABLE_FIRST,2026-08-06T19:41:00Z,,FAVORABLE_FIRST,2026-08-06T19:46:00Z,,FAVORABLE_FIRST,2026-08-06T19:50:00Z,,NEITHER,,,NEITHER,,,ADVERSE_FIRST,2026-08-06T19:41:00Z,2026-08-06T19:32:00Z,ADVERSE_FIRST,2026-08-06T19:42:00Z,2026-08-06T19:32:00Z,ADVERSE_FIRST,2026-08-06T19:50:00Z,2026-08-06T19:32:00Z,ADVERSE_FIRST,,2026-08-06T19:32:00Z,ADVERSE_FIRST,2026-08-06T19:42:00Z,2026-08-06T19:32:00Z,ADVERSE_FIRST,2026-08-06T19:50:00Z,2026-08-06T19:32:00Z,ADVERSE_FIRST,,2026-08-06T19:32:00Z,ADVERSE_FIRST,,2026-08-06T19:32:00Z,ADVERSE_FIRST,,2026-08-06T19:32:00Z
SPY:2026-08-07:LONG:2026-08-07T13:41:00+00:00:v1,2026-08-07,LONG,771.990000000000,771.730000000000,-0.260000000000,2026-08-07T13:45:00Z,2026-08-07T13:50:00Z,5,BETTER,1.925000000000,2.185000000000,2.380000000000,2.120000000000,1.210000000000,1.470000000000,-0.260000000000,0.260000000000,True,15,10,AVAILABLE,AVAILABLE,2026-08-07T13:45:00Z,2026-08-07T13:50:00Z,AMBIGUOUS_SAME_BAR,2026-08-07T13:45:00Z,2026-08-07T13:45:00Z,ADVERSE_FIRST,2026-08-07T14:25:00Z,2026-08-07T13:45:00Z,ADVERSE_FIRST,2026-08-07T14:26:00Z,2026-08-07T13:45:00Z,ADVERSE_FIRST,2026-08-07T14:28:00Z,2026-08-07T13:45:00Z,ADVERSE_FIRST,2026-08-07T14:25:00Z,2026-08-07T13:45:00Z,ADVERSE_FIRST,2026-08-07T14:26:00Z,2026-08-07T13:45:00Z,ADVERSE_FIRST,2026-08-07T14:28:00Z,2026-08-07T13:45:00Z,ADVERSE_FIRST,2026-08-07T15:23:00Z,2026-08-07T13:45:00Z,ADVERSE_FIRST,,2026-08-07T13:45:00Z,FAVORABLE_FIRST,2026-08-07T13:50:00Z,2026-08-07T13:56:00Z,FAVORABLE_FIRST,2026-08-07T13:52:00Z,2026-08-07T13:56:00Z,ADVERSE_FIRST,2026-08-07T14:25:00Z,2026-08-07T13:56:00Z,ADVERSE_FIRST,2026-08-07T14:26:00Z,2026-08-07T13:56:00Z,FAVORABLE_FIRST,2026-08-07T13:52:00Z,2026-08-07T13:56:00Z,ADVERSE_FIRST,2026-08-07T14:25:00Z,2026-08-07T13:56:00Z,ADVERSE_FIRST,2026-08-07T14:26:00Z,2026-08-07T13:56:00Z,ADVERSE_FIRST,2026-08-07T14:28:00Z,2026-08-07T13:56:00Z,ADVERSE_FIRST,2026-08-07T15:25:00Z,2026-08-07T13:56:00Z
