event_id,session_date,direction,first_price,strong_price,raw_price_difference,entry_disadvantage,delay_minutes,entry_comparison,first_mfe,strong_mfe,first_mae,strong_mae,first_eod_move,strong_eod_move,mfe_lost,mae_improvement,same_pair_excursions_available,first_minutes_to_reclaim,strong_minutes_to_reclaim,first_timestamp,first_reclaim_timestamp,first_0.25_0.25_result,first_0.25_0.25_favorable_hit,first_0.25_0.25_adverse_hit,first_0.50_0.25_result,first_0.50_0.25_favorable_hit,first_0.50_0.25_adverse_hit,first_0.75_0.25_result,first_0.75_0.25_favorable_hit,first_0.75_0.25_adverse_hit,first_1.00_0.25_result,first_1.00_0.25_favorable_hit,first_1.00_0.25_adverse_hit,first_0.50_0.30_result,first_0.50_0.30_favorable_hit,first_0.50_0.30_adverse_hit,first_0.75_0.30_result,first_0.75_0.30_favorable_hit,first_0.75_0.30_adverse_hit,first_1.00_0.30_result,first_1.00_0.30_favorable_hit,first_1.00_0.30_adverse_hit,first_1.50_0.30_result,first_1.50_0.30_favorable_hit,first_1.50_0.30_adverse_hit,first_2.00_0.30_result,first_2.00_0.30_favorable_hit,first_2.00_0.30_adverse_hit,strong_timestamp,strong_reclaim_timestamp,strong_0.25_0.25_result,strong_0.25_0.25_favorable_hit,strong_0.25_0.25_adverse_hit,strong_0.50_0.25_result,strong_0.50_0.25_favorable_hit,strong_0.50_0.25_adverse_hit,strong_0.75_0.25_result,strong_0.75_0.25_favorable_hit,strong_0.75_0.25_adverse_hit,strong_1.00_0.25_result,strong_1.00_0.25_favorable_hit,strong_1.00_0.25_adverse_hit,strong_0.50_0.30_result,strong_0.50_0.30_favorable_hit,strong_0.50_0.30_adverse_hit,strong_0.75_0.30_result,strong_0.75_0.30_favorable_hit,strong_0.75_0.30_adverse_hit,strong_1.00_0.30_result,strong_1.00_0.30_favorable_hit,strong_1.00_0.30_adverse_hit,strong_1.50_0.30_result,strong_1.50_0.30_favorable_hit,strong_1.50_0.30_adverse_hit,strong_2.00_0.30_result,strong_2.00_0.30_favorable_hit,strong_2.00_0.30_adverse_hit
SPY:2026-08-19:LONG:2026-08-19T16:00:00+00:00:v1,2026-08-19,LONG,771.300000000000,771.520000000000,0.220000000000,0.220000000000,5,WORSE,0.690000000000,0.470000000000,3.100000000000,3.320000000000,-2.240000000000,-2.460000000000,0.220000000000,-0.220000000000,True,35,30,2026-08-19T16:05:00Z,2026-08-19T16:40:00Z,FAVORABLE_FIRST,2026-08-19T16:08:00Z,2026-08-19T16:27:00Z,FAVORABLE_FIRST,2026-08-19T16:16:00Z,2026-08-19T16:27:00Z,ADVERSE_FIRST,,2026-08-19T16:27:00Z,ADVERSE_FIRST,,2026-08-19T16:27:00Z,FAVORABLE_FIRST,2026-08-19T16:16:00Z,2026-08-19T16:27:00Z,ADVERSE_FIRST,,2026-08-19T16:27:00Z,ADVERSE_FIRST,,2026-08-19T16:27:00Z,ADVERSE_FIRST,,2026-08-19T16:27:00Z,ADVERSE_FIRST,,2026-08-19T16:27:00Z,2026-08-19T16:10:00Z,2026-08-19T16:40:00Z,FAVORABLE_FIRST,2026-08-19T16:15:00Z,2026-08-19T16:25:00Z,ADVERSE_FIRST,,2026-08-19T16:25:00Z,ADVERSE_FIRST,,2026-08-19T16:25:00Z,ADVERSE_FIRST,,2026-08-19T16:25:00Z,ADVERSE_FIRST,,2026-08-19T16:25:00Z,ADVERSE_FIRST,,2026-08-19T16:25:00Z,ADVERSE_FIRST,,2026-08-19T16:25:00Z,ADVERSE_FIRST,,2026-08-19T16:25:00Z,ADVERSE_FIRST,,2026-08-19T16:25:00Z
SPY:2026-08-19:SHORT:2026-08-19T17:07:00+00:00:v1,2026-08-19,SHORT,769.490000000000,769.825000000000,0.335000000000,-0.335000000000,5,BETTER,1.290000000000,1.625000000000,1.060000000000,0.725000000000,0.430000000000,0.765000000000,-0.335000000000,0.335000000000,True,55,50,2026-08-19T17:10:00Z,2026-08-19T18:05:00Z,ADVERSE_FIRST,2026-08-19T17:21:00Z,2026-08-19T17:11:00Z,ADVERSE_FIRST,2026-08-19T18:09:00Z,2026-08-19T17:11:00Z,ADVERSE_FIRST,2026-08-19T19:46:00Z,2026-08-19T17:11:00Z,ADVERSE_FIRST,2026-08-19T19:50:00Z,2026-08-19T17:11:00Z,ADVERSE_FIRST,2026-08-19T18:09:00Z,2026-08-19T17:12:00Z,ADVERSE_FIRST,2026-08-19T19:46:00Z,2026-08-19T17:12:00Z,ADVERSE_FIRST,2026-08-19T19:50:00Z,2026-08-19T17:12:00Z,ADVERSE_FIRST,,2026-08-19T17:12:00Z,ADVERSE_FIRST,,2026-08-19T17:12:00Z,2026-08-19T17:15:00Z,2026-08-19T18:05:00Z,FAVORABLE_FIRST,2026-08-19T17:18:00Z,2026-08-19T18:01:00Z,FAVORABLE_FIRST,2026-08-19T17:20:00Z,2026-08-19T18:01:00Z,FAVORABLE_FIRST,2026-08-19T17:22:00Z,2026-08-19T18:01:00Z,ADVERSE_FIRST,2026-08-19T19:46:00Z,2026-08-19T18:01:00Z,FAVORABLE_FIRST,2026-08-19T17:20:00Z,2026-08-19T18:01:00Z,FAVORABLE_FIRST,2026-08-19T17:22:00Z,2026-08-19T18:01:00Z,ADVERSE_FIRST,2026-08-19T19:46:00Z,2026-08-19T18:01:00Z,ADVERSE_FIRST,2026-08-19T19:50:00Z,2026-08-19T18:01:00Z,ADVERSE_FIRST,,2026-08-19T18:01:00Z
SPY:2026-08-19:SHORT:2026-08-19T18:05:00+00:00:v1,2026-08-19,SHORT,769.001000000000,769.430000000000,0.429000000000,-0.429000000000,5,BETTER,0.801000000000,1.230000000000,1.379000000000,0.950000000000,-0.059000000000,0.370000000000,-0.429000000000,0.429000000000,True,25,20,2026-08-19T18:10:00Z,2026-08-19T18:35:00Z,ADVERSE_FIRST,2026-08-19T19:46:00Z,2026-08-19T18:11:00Z,ADVERSE_FIRST,2026-08-19T19:50:00Z,2026-08-19T18:11:00Z,ADVERSE_FIRST,2026-08-19T19:55:00Z,2026-08-19T18:11:00Z,ADVERSE_FIRST,,2026-08-19T18:11:00Z,ADVERSE_FIRST,2026-08-19T19:50:00Z,2026-08-19T18:11:00Z,ADVERSE_FIRST,2026-08-19T19:55:00Z,2026-08-19T18:11:00Z,ADVERSE_FIRST,,2026-08-19T18:11:00Z,ADVERSE_FIRST,,2026-08-19T18:11:00Z,ADVERSE_FIRST,,2026-08-19T18:11:00Z,2026-08-19T18:15:00Z,2026-08-19T18:35:00Z,FAVORABLE_FIRST,2026-08-19T18:16:00Z,2026-08-19T18:30:00Z,ADVERSE_FIRST,2026-08-19T19:45:00Z,2026-08-19T18:30:00Z,ADVERSE_FIRST,2026-08-19T19:47:00Z,2026-08-19T18:30:00Z,ADVERSE_FIRST,2026-08-19T19:50:00Z,2026-08-19T18:30:00Z,ADVERSE_FIRST,2026-08-19T19:45:00Z,2026-08-19T18:30:00Z,ADVERSE_FIRST,2026-08-19T19:47:00Z,2026-08-19T18:30:00Z,ADVERSE_FIRST,2026-08-19T19:50:00Z,2026-08-19T18:30:00Z,ADVERSE_FIRST,,2026-08-19T18:30:00Z,ADVERSE_FIRST,,2026-08-19T18:30:00Z
SPY:2026-08-19:SHORT:2026-08-19T18:35:00+00:00:v1,2026-08-19,SHORT,769.790000000000,769.810000000000,0.020000000000,-0.020000000000,5,BETTER,1.590000000000,1.610000000000,0.590000000000,0.570000000000,0.730000000000,0.750000000000,-0.020000000000,0.020000000000,True,30,25,2026-08-19T18:40:00Z,2026-08-19T19:10:00Z,ADVERSE_FIRST,2026-08-19T18:53:00Z,2026-08-19T18:41:00Z,ADVERSE_FIRST,2026-08-19T19:37:00Z,2026-08-19T18:41:00Z,ADVERSE_FIRST,2026-08-19T19:43:00Z,2026-08-19T18:41:00Z,ADVERSE_FIRST,2026-08-19T19:46:00Z,2026-08-19T18:41:00Z,ADVERSE_FIRST,2026-08-19T19:37:00Z,2026-08-19T18:41:00Z,ADVERSE_FIRST,2026-08-19T19:43:00Z,2026-08-19T18:41:00Z,ADVERSE_FIRST,2026-08-19T19:46:00Z,2026-08-19T18:41:00Z,ADVERSE_FIRST,2026-08-19T19:50:00Z,2026-08-19T18:41:00Z,ADVERSE_FIRST,,2026-08-19T18:41:00Z,2026-08-19T18:45:00Z,2026-08-19T19:10:00Z,FAVORABLE_FIRST,2026-08-19T18:52:00Z,2026-08-19T19:32:00Z,ADVERSE_FIRST,2026-08-19T19:37:00Z,2026-08-19T19:32:00Z,ADVERSE_FIRST,2026-08-19T19:43:00Z,2026-08-19T19:32:00Z,ADVERSE_FIRST,2026-08-19T19:46:00Z,2026-08-19T19:32:00Z,ADVERSE_FIRST,2026-08-19T19:37:00Z,2026-08-19T19:32:00Z,ADVERSE_FIRST,2026-08-19T19:43:00Z,2026-08-19T19:32:00Z,ADVERSE_FIRST,2026-08-19T19:46:00Z,2026-08-19T19:32:00Z,ADVERSE_FIRST,2026-08-19T19:50:00Z,2026-08-19T19:32:00Z,ADVERSE_FIRST,,2026-08-19T19:32:00Z
SPY:2026-08-19:SHORT:2026-08-19T19:35:00+00:00:v1,2026-08-19,SHORT,769.175000000000,769.000000000000,-0.175000000000,0.175000000000,5,WORSE,0.975000000000,0.800000000000,0.085000000000,0.100000000000,0.115000000000,-0.060000000000,0.175000000000,-0.015000000000,True,,,2026-08-19T19:40:00Z,,FAVORABLE_FIRST,2026-08-19T19:45:00Z,,FAVORABLE_FIRST,2026-08-19T19:47:00Z,,FAVORABLE_FIRST,2026-08-19T19:50:00Z,,NEITHER,,,FAVORABLE_FIRST,2026-08-19T19:47:00Z,,FAVORABLE_FIRST,2026-08-19T19:50:00Z,,NEITHER,,,NEITHER,,,NEITHER,,,2026-08-19T19:45:00Z,,FAVORABLE_FIRST,2026-08-19T19:46:00Z,,FAVORABLE_FIRST,2026-08-19T19:50:00Z,,FAVORABLE_FIRST,2026-08-19T19:55:00Z,,NEITHER,,,FAVORABLE_FIRST,2026-08-19T19:50:00Z,,FAVORABLE_FIRST,2026-08-19T19:55:00Z,,NEITHER,,,NEITHER,,,NEITHER,,
SPY:2026-08-20:LONG:2026-08-20T13:35:00+00:00:v1,2026-08-20,LONG,767.300000000000,767.365000000000,0.065000000000,0.065000000000,5,WORSE,0.850000000000,0.785000000000,5.260000000000,5.325000000000,-4.680000000000,-4.745000000000,0.065000000000,-0.065000000000,True,15,10,2026-08-20T13:40:00Z,2026-08-20T13:55:00Z,ADVERSE_FIRST,2026-08-20T13:42:00Z,2026-08-20T13:41:00Z,ADVERSE_FIRST,2026-08-20T15:01:00Z,2026-08-20T13:41:00Z,ADVERSE_FIRST,2026-08-20T15:02:00Z,2026-08-20T13:41:00Z,ADVERSE_FIRST,,2026-08-20T13:41:00Z,ADVERSE_FIRST,2026-08-20T15:01:00Z,2026-08-20T13:41:00Z,ADVERSE_FIRST,2026-08-20T15:02:00Z,2026-08-20T13:41:00Z,ADVERSE_FIRST,,2026-08-20T13:41:00Z,ADVERSE_FIRST,,2026-08-20T13:41:00Z,ADVERSE_FIRST,,2026-08-20T13:41:00Z,2026-08-20T13:45:00Z,2026-08-20T13:55:00Z,ADVERSE_FIRST,2026-08-20T15:01:00Z,2026-08-20T13:46:00Z,ADVERSE_FIRST,2026-08-20T15:01:00Z,2026-08-20T13:46:00Z,ADVERSE_FIRST,2026-08-20T15:02:00Z,2026-08-20T13:46:00Z,ADVERSE_FIRST,,2026-08-20T13:46:00Z,ADVERSE_FIRST,2026-08-20T15:01:00Z,2026-08-20T13:47:00Z,ADVERSE_FIRST,2026-08-20T15:02:00Z,2026-08-20T13:47:00Z,ADVERSE_FIRST,,2026-08-20T13:47:00Z,ADVERSE_FIRST,,2026-08-20T13:47:00Z,ADVERSE_FIRST,,2026-08-20T13:47:00Z
SPY:2026-08-20:LONG:2026-08-20T14:59:00+00:00:v1,2026-08-20,LONG,767.150000000000,767.920000000000,0.770000000000,0.770000000000,5,WORSE,1.000000000000,0,5.110000000000,5.880000000000,-4.530000000000,-5.300000000000,1.000000000000,-0.770000000000,True,10,5,2026-08-20T15:00:00Z,2026-08-20T15:10:00Z,FAVORABLE_FIRST,2026-08-20T15:01:00Z,2026-08-20T15:08:00Z,FAVORABLE_FIRST,2026-08-20T15:01:00Z,2026-08-20T15:08:00Z,FAVORABLE_FIRST,2026-08-20T15:01:00Z,2026-08-20T15:08:00Z,FAVORABLE_FIRST,2026-08-20T15:04:00Z,2026-08-20T15:08:00Z,FAVORABLE_FIRST,2026-08-20T15:01:00Z,2026-08-20T15:08:00Z,FAVORABLE_FIRST,2026-08-20T15:01:00Z,2026-08-20T15:08:00Z,FAVORABLE_FIRST,2026-08-20T15:04:00Z,2026-08-20T15:08:00Z,ADVERSE_FIRST,,2026-08-20T15:08:00Z,ADVERSE_FIRST,,2026-08-20T15:08:00Z,2026-08-20T15:05:00Z,2026-08-20T15:10:00Z,ADVERSE_FIRST,,2026-08-20T15:06:00Z,ADVERSE_FIRST,,2026-08-20T15:06:00Z,ADVERSE_FIRST,,2026-08-20T15:06:00Z,ADVERSE_FIRST,,2026-08-20T15:06:00Z,ADVERSE_FIRST,,2026-08-20T15:06:00Z,ADVERSE_FIRST,,2026-08-20T15:06:00Z,ADVERSE_FIRST,,2026-08-20T15:06:00Z,ADVERSE_FIRST,,2026-08-20T15:06:00Z,ADVERSE_FIRST,,2026-08-20T15:06:00Z
SPY:2026-08-20:SHORT:2026-08-20T15:35:00+00:00:v1,2026-08-20,SHORT,765.555000000000,765.360000000000,-0.195000000000,0.195000000000,5,WORSE,3.515000000000,3.320000000000,1.085000000000,1.280000000000,2.935000000000,2.740000000000,0.195000000000,-0.195000000000,True,30,25,2026-08-20T15:40:00Z,2026-08-20T16:10:00Z,ADVERSE_FIRST,2026-08-20T15:46:00Z,2026-08-20T15:42:00Z,ADVERSE_FIRST,2026-08-20T17:17:00Z,2026-08-20T15:42:00Z,ADVERSE_FIRST,2026-08-20T17:20:00Z,2026-08-20T15:42:00Z,ADVERSE_FIRST,2026-08-20T17:36:00Z,2026-08-20T15:42:00Z,ADVERSE_FIRST,2026-08-20T17:17:00Z,2026-08-20T15:51:00Z,ADVERSE_FIRST,2026-08-20T17:20:00Z,2026-08-20T15:51:00Z,ADVERSE_FIRST,2026-08-20T17:36:00Z,2026-08-20T15:51:00Z,ADVERSE_FIRST,2026-08-20T18:02:00Z,2026-08-20T15:51:00Z,ADVERSE_FIRST,2026-08-20T18:10:00Z,2026-08-20T15:51:00Z,2026-08-20T15:45:00Z,2026-08-20T16:10:00Z,ADVERSE_FIRST,2026-08-20T17:16:00Z,2026-08-20T15:47:00Z,ADVERSE_FIRST,2026-08-20T17:19:00Z,2026-08-20T15:47:00Z,ADVERSE_FIRST,2026-08-20T17:34:00Z,2026-08-20T15:47:00Z,ADVERSE_FIRST,2026-08-20T17:37:00Z,2026-08-20T15:47:00Z,ADVERSE_FIRST,2026-08-20T17:19:00Z,2026-08-20T15:48:00Z,ADVERSE_FIRST,2026-08-20T17:34:00Z,2026-08-20T15:48:00Z,ADVERSE_FIRST,2026-08-20T17:37:00Z,2026-08-20T15:48:00Z,ADVERSE_FIRST,2026-08-20T18:05:00Z,2026-08-20T15:48:00Z,ADVERSE_FIRST,2026-08-20T18:10:00Z,2026-08-20T15:48:00Z
SPY:2026-08-20:SHORT:2026-08-20T16:10:00+00:00:v1,2026-08-20,SHORT,765.515000000000,765.610000000000,0.095000000000,-0.095000000000,5,BETTER,3.475000000000,3.570000000000,1.125000000000,1.030000000000,2.895000000000,2.990000000000,-0.095000000000,0.095000000000,True,10,5,2026-08-20T16:15:00Z,2026-08-20T16:25:00Z,ADVERSE_FIRST,2026-08-20T17:16:00Z,2026-08-20T16:23:00Z,ADVERSE_FIRST,2026-08-20T17:17:00Z,2026-08-20T16:23:00Z,ADVERSE_FIRST,2026-08-20T17:27:00Z,2026-08-20T16:23:00Z,ADVERSE_FIRST,2026-08-20T17:36:00Z,2026-08-20T16:23:00Z,ADVERSE_FIRST,2026-08-20T17:17:00Z,2026-08-20T16:23:00Z,ADVERSE_FIRST,2026-08-20T17:27:00Z,2026-08-20T16:23:00Z,ADVERSE_FIRST,2026-08-20T17:36:00Z,2026-08-20T16:23:00Z,ADVERSE_FIRST,2026-08-20T18:05:00Z,2026-08-20T16:23:00Z,ADVERSE_FIRST,2026-08-20T18:10:00Z,2026-08-20T16:23:00Z,2026-08-20T16:20:00Z,2026-08-20T16:25:00Z,ADVERSE_FIRST,2026-08-20T16:31:00Z,2026-08-20T16:23:00Z,ADVERSE_FIRST,2026-08-20T17:16:00Z,2026-08-20T16:23:00Z,ADVERSE_FIRST,2026-08-20T17:19:00Z,2026-08-20T16:23:00Z,ADVERSE_FIRST,2026-08-20T17:34:00Z,2026-08-20T16:23:00Z,ADVERSE_FIRST,2026-08-20T17:16:00Z,2026-08-20T16:23:00Z,ADVERSE_FIRST,2026-08-20T17:19:00Z,2026-08-20T16:23:00Z,ADVERSE_FIRST,2026-08-20T17:34:00Z,2026-08-20T16:23:00Z,ADVERSE_FIRST,2026-08-20T18:02:00Z,2026-08-20T16:23:00Z,ADVERSE_FIRST,2026-08-20T18:08:00Z,2026-08-20T16:23:00Z
SPY:2026-08-20:SHORT:2026-08-20T17:06:00+00:00:v1,2026-08-20,SHORT,765.680000000000,765.520000000000,-0.160000000000,0.160000000000,5,WORSE,3.640000000000,3.480000000000,0.150000000000,0,3.060000000000,2.900000000000,0.160000000000,0.150000000000,True,,,2026-08-20T17:10:00Z,,FAVORABLE_FIRST,2026-08-20T17:15:00Z,,FAVORABLE_FIRST,2026-08-20T17:16:00Z,,FAVORABLE_FIRST,2026-08-20T17:19:00Z,,FAVORABLE_FIRST,2026-08-20T17:30:00Z,,FAVORABLE_FIRST,2026-08-20T17:16:00Z,,FAVORABLE_FIRST,2026-08-20T17:19:00Z,,FAVORABLE_FIRST,2026-08-20T17:30:00Z,,FAVORABLE_FIRST,2026-08-20T18:02:00Z,,FAVORABLE_FIRST,2026-08-20T18:07:00Z,,2026-08-20T17:15:00Z,,FAVORABLE_FIRST,2026-08-20T17:16:00Z,,FAVORABLE_FIRST,2026-08-20T17:17:00Z,,FAVORABLE_FIRST,2026-08-20T17:27:00Z,,FAVORABLE_FIRST,2026-08-20T17:36:00Z,,FAVORABLE_FIRST,2026-08-20T17:17:00Z,,FAVORABLE_FIRST,2026-08-20T17:27:00Z,,FAVORABLE_FIRST,2026-08-20T17:36:00Z,,FAVORABLE_FIRST,2026-08-20T18:02:00Z,,FAVORABLE_FIRST,2026-08-20T18:10:00Z,
SPY:2026-08-21:SHORT:2026-08-21T13:51:00+00:00:v1,2026-08-21,SHORT,764.420000000000,764.512400000000,0.092400000000,-0.092400000000,5,BETTER,0.205000000000,0.297400000000,3.430000000000,3.337600000000,-1.270000000000,-1.177600000000,-0.092400000000,0.092400000000,True,10,5,2026-08-21T13:55:00Z,2026-08-21T14:05:00Z,ADVERSE_FIRST,,2026-08-21T13:56:00Z,ADVERSE_FIRST,,2026-08-21T13:56:00Z,ADVERSE_FIRST,,2026-08-21T13:56:00Z,ADVERSE_FIRST,,2026-08-21T13:56:00Z,ADVERSE_FIRST,,2026-08-21T13:56:00Z,ADVERSE_FIRST,,2026-08-21T13:56:00Z,ADVERSE_FIRST,,2026-08-21T13:56:00Z,ADVERSE_FIRST,,2026-08-21T13:56:00Z,ADVERSE_FIRST,,2026-08-21T13:56:00Z,2026-08-21T14:00:00Z,2026-08-21T14:05:00Z,ADVERSE_FIRST,2026-08-21T14:37:00Z,2026-08-21T14:01:00Z,ADVERSE_FIRST,,2026-08-21T14:01:00Z,ADVERSE_FIRST,,2026-08-21T14:01:00Z,ADVERSE_FIRST,,2026-08-21T14:01:00Z,ADVERSE_FIRST,,2026-08-21T14:01:00Z,ADVERSE_FIRST,,2026-08-21T14:01:00Z,ADVERSE_FIRST,,2026-08-21T14:01:00Z,ADVERSE_FIRST,,2026-08-21T14:01:00Z,ADVERSE_FIRST,,2026-08-21T14:01:00Z
SPY:2026-08-21:SHORT:2026-08-21T14:13:00+00:00:v1,2026-08-21,SHORT,764.710000000000,764.630000000000,-0.080000000000,0.080000000000,5,WORSE,0.495000000000,0.415000000000,3.140000000000,3.220000000000,-0.980000000000,-1.060000000000,0.080000000000,-0.080000000000,True,35,30,2026-08-21T14:15:00Z,2026-08-21T14:50:00Z,ADVERSE_FIRST,2026-08-21T14:21:00Z,2026-08-21T14:16:00Z,ADVERSE_FIRST,,2026-08-21T14:16:00Z,ADVERSE_FIRST,,2026-08-21T14:16:00Z,ADVERSE_FIRST,,2026-08-21T14:16:00Z,ADVERSE_FIRST,,2026-08-21T14:16:00Z,ADVERSE_FIRST,,2026-08-21T14:16:00Z,ADVERSE_FIRST,,2026-08-21T14:16:00Z,ADVERSE_FIRST,,2026-08-21T14:16:00Z,ADVERSE_FIRST,,2026-08-21T14:16:00Z,2026-08-21T14:20:00Z,2026-08-21T14:50:00Z,ADVERSE_FIRST,2026-08-21T14:35:00Z,2026-08-21T14:22:00Z,ADVERSE_FIRST,,2026-08-21T14:22:00Z,ADVERSE_FIRST,,2026-08-21T14:22:00Z,ADVERSE_FIRST,,2026-08-21T14:22:00Z,ADVERSE_FIRST,,2026-08-21T14:22:00Z,ADVERSE_FIRST,,2026-08-21T14:22:00Z,ADVERSE_FIRST,,2026-08-21T14:22:00Z,ADVERSE_FIRST,,2026-08-21T14:22:00Z,ADVERSE_FIRST,,2026-08-21T14:22:00Z
SPY:2026-08-21:LONG:2026-08-21T15:32:00+00:00:v1,2026-08-21,LONG,766.490000000000,767.058400000000,0.568400000000,0.568400000000,5,WORSE,1.360000000000,0.791600000000,1.430000000000,1.998400000000,-0.800000000000,-1.368400000000,0.568400000000,-0.568400000000,True,45,40,2026-08-21T15:35:00Z,2026-08-21T16:20:00Z,FAVORABLE_FIRST,2026-08-21T15:36:00Z,2026-08-21T16:14:00Z,FAVORABLE_FIRST,2026-08-21T15:39:00Z,2026-08-21T16:14:00Z,FAVORABLE_FIRST,2026-08-21T15:40:00Z,2026-08-21T16:14:00Z,FAVORABLE_FIRST,2026-08-21T15:51:00Z,2026-08-21T16:14:00Z,FAVORABLE_FIRST,2026-08-21T15:39:00Z,2026-08-21T16:15:00Z,FAVORABLE_FIRST,2026-08-21T15:40:00Z,2026-08-21T16:15:00Z,FAVORABLE_FIRST,2026-08-21T15:51:00Z,2026-08-21T16:15:00Z,ADVERSE_FIRST,,2026-08-21T16:15:00Z,ADVERSE_FIRST,,2026-08-21T16:15:00Z,2026-08-21T15:40:00Z,2026-08-21T16:20:00Z,FAVORABLE_FIRST,2026-08-21T15:41:00Z,2026-08-21T16:04:00Z,FAVORABLE_FIRST,2026-08-21T15:51:00Z,2026-08-21T16:04:00Z,FAVORABLE_FIRST,2026-08-21T15:53:00Z,2026-08-21T16:04:00Z,ADVERSE_FIRST,,2026-08-21T16:04:00Z,FAVORABLE_FIRST,2026-08-21T15:51:00Z,2026-08-21T16:04:00Z,FAVORABLE_FIRST,2026-08-21T15:53:00Z,2026-08-21T16:04:00Z,ADVERSE_FIRST,,2026-08-21T16:04:00Z,ADVERSE_FIRST,,2026-08-21T16:04:00Z,ADVERSE_FIRST,,2026-08-21T16:04:00Z
SPY:2026-08-21:LONG:2026-08-21T16:21:00+00:00:v1,2026-08-21,LONG,766.195000000000,766.515000000000,0.320000000000,0.320000000000,5,WORSE,0.605000000000,0.285000000000,1.135000000000,1.455000000000,-0.505000000000,-0.825000000000,0.320000000000,-0.320000000000,True,10,5,2026-08-21T16:25:00Z,2026-08-21T16:35:00Z,FAVORABLE_FIRST,2026-08-21T16:28:00Z,2026-08-21T16:50:00Z,ADVERSE_FIRST,2026-08-21T19:47:00Z,2026-08-21T16:50:00Z,ADVERSE_FIRST,,2026-08-21T16:50:00Z,ADVERSE_FIRST,,2026-08-21T16:50:00Z,ADVERSE_FIRST,2026-08-21T19:47:00Z,2026-08-21T16:50:00Z,ADVERSE_FIRST,,2026-08-21T16:50:00Z,ADVERSE_FIRST,,2026-08-21T16:50:00Z,ADVERSE_FIRST,,2026-08-21T16:50:00Z,ADVERSE_FIRST,,2026-08-21T16:50:00Z,2026-08-21T16:30:00Z,2026-08-21T16:35:00Z,ADVERSE_FIRST,2026-08-21T19:48:00Z,2026-08-21T16:31:00Z,ADVERSE_FIRST,,2026-08-21T16:31:00Z,ADVERSE_FIRST,,2026-08-21T16:31:00Z,ADVERSE_FIRST,,2026-08-21T16:31:00Z,ADVERSE_FIRST,,2026-08-21T16:31:00Z,ADVERSE_FIRST,,2026-08-21T16:31:00Z,ADVERSE_FIRST,,2026-08-21T16:31:00Z,ADVERSE_FIRST,,2026-08-21T16:31:00Z,ADVERSE_FIRST,,2026-08-21T16:31:00Z
SPY:2026-08-21:LONG:2026-08-21T16:36:00+00:00:v1,2026-08-21,LONG,766.550000000000,766.375000000000,-0.175000000000,-0.175000000000,5,BETTER,0.250000000000,0.425000000000,1.490000000000,1.315000000000,-0.860000000000,-0.685000000000,-0.175000000000,0.175000000000,True,15,10,2026-08-21T16:40:00Z,2026-08-21T16:55:00Z,ADVERSE_FIRST,2026-08-21T19:49:00Z,2026-08-21T16:43:00Z,ADVERSE_FIRST,,2026-08-21T16:43:00Z,ADVERSE_FIRST,,2026-08-21T16:43:00Z,ADVERSE_FIRST,,2026-08-21T16:43:00Z,ADVERSE_FIRST,,2026-08-21T16:45:00Z,ADVERSE_FIRST,,2026-08-21T16:45:00Z,ADVERSE_FIRST,,2026-08-21T16:45:00Z,ADVERSE_FIRST,,2026-08-21T16:45:00Z,ADVERSE_FIRST,,2026-08-21T16:45:00Z,2026-08-21T16:45:00Z,2026-08-21T16:55:00Z,ADVERSE_FIRST,2026-08-21T19:47:00Z,2026-08-21T16:50:00Z,ADVERSE_FIRST,,2026-08-21T16:50:00Z,ADVERSE_FIRST,,2026-08-21T16:50:00Z,ADVERSE_FIRST,,2026-08-21T16:50:00Z,ADVERSE_FIRST,,2026-08-21T16:50:00Z,ADVERSE_FIRST,,2026-08-21T16:50:00Z,ADVERSE_FIRST,,2026-08-21T16:50:00Z,ADVERSE_FIRST,,2026-08-21T16:50:00Z,ADVERSE_FIRST,,2026-08-21T16:50:00Z
SPY:2026-08-21:LONG:2026-08-21T16:57:00+00:00:v1,2026-08-21,LONG,766.390000000000,766.270000000000,-0.120000000000,-0.120000000000,5,BETTER,0.410000000000,0.530000000000,1.330000000000,1.210000000000,-0.700000000000,-0.580000000000,-0.120000000000,0.120000000000,True,25,20,2026-08-21T17:00:00Z,2026-08-21T17:25:00Z,ADVERSE_FIRST,2026-08-21T19:47:00Z,2026-08-21T17:11:00Z,ADVERSE_FIRST,,2026-08-21T17:11:00Z,ADVERSE_FIRST,,2026-08-21T17:11:00Z,ADVERSE_FIRST,,2026-08-21T17:11:00Z,ADVERSE_FIRST,,2026-08-21T17:19:00Z,ADVERSE_FIRST,,2026-08-21T17:19:00Z,ADVERSE_FIRST,,2026-08-21T17:19:00Z,ADVERSE_FIRST,,2026-08-21T17:19:00Z,ADVERSE_FIRST,,2026-08-21T17:19:00Z,2026-08-21T17:05:00Z,2026-08-21T17:25:00Z,FAVORABLE_FIRST,2026-08-21T17:09:00Z,2026-08-21T17:20:00Z,ADVERSE_FIRST,2026-08-21T19:48:00Z,2026-08-21T17:20:00Z,ADVERSE_FIRST,,2026-08-21T17:20:00Z,ADVERSE_FIRST,,2026-08-21T17:20:00Z,ADVERSE_FIRST,2026-08-21T19:48:00Z,2026-08-21T17:20:00Z,ADVERSE_FIRST,,2026-08-21T17:20:00Z,ADVERSE_FIRST,,2026-08-21T17:20:00Z,ADVERSE_FIRST,,2026-08-21T17:20:00Z,ADVERSE_FIRST,,2026-08-21T17:20:00Z
